7954124226,3.8,0.97
9390723258,3.8,0.97
8738388681,3.8,0.97
8679156964,3.8,0.77
8646141367,3.8,0.97
3489123822,3.8,0.97
6538025379,3.8,0.97
9740517228,3.8,0.97
9542585542,3.82,0.97
3747645672,3.82,0.97
9617144245,3.82,0.97
8431144343,3.82,0.97
6971190423,3.82,0.8
4029116553,3.82,0.97
6313769652,3.82,0.97
5660712402,3.82,0.97
4803433208,3.8235,0.97
9680817388,3.84,0.97
9753414792,3.84,0.97
6798366426,3.84,0.97
9724431856,3.84,0.97
5360605734,3.84,0.97
8331955206,3.84,0.77
5917982116,3.84,0.77
9267867823,3.84,0.77
5831253770,3.84,0.83
4482595368,3.86,0.97
5154464760,3.86,0.77
8991258489,3.86,0.83
4279268661,3.86,0.97
5280283886,3.86,0.97
9525693928,3.86,0.97
5669052182,3.8798,0.97
12465909365,3.88,0.8
9583034514,3.88,0.77
12101500915,3.88,0.77
8588854353,3.88,0.97
5279319629,3.88,0.97
4713503488,3.88,0.97
10636855406,3.88,0.97
8953002659,3.9,0.97
4495254692,3.9,0.8
11864752706,3.9,0.97
8937776831,3.9,0.97
4545845826,3.9,0.97
4417558772,3.9,0.77
12704590184,3.9,0.97
8414555471,3.9,0.97
8751856572,3.9,0.97
5562932712,3.9,0.97
6492110563,3.92,0.97
5487345956,3.92,0.97
8052505414,3.92,0.97
5875944717,3.92,0.97
8440192357,3.92,0.97
6949440526,3.92,0.97
7832506570,3.92,0.97
11383768246,3.92,0.97
7197025396,3.92,0.97
7385692814,3.92,0.83
8172276744,3.92,0.97
8859509880,3.94,0.97
4655662252,3.94,0.97
7029270875,3.94,0.8
10149337843,3.94,0.97
11535683914,3.94,0.97
11465976586,3.94,0.97
6528988807,3.9449,0.97
12255205254,3.96,0.83
8420230247,3.96,0.83
7977126554,3.96,0.83
8182527128,3.96,0.97
4800261002,3.98,0.97
4273096444,3.98,0.8
9464591256,3.98,0.97
4549036485,3.9925,0.97
12123666684,4,0.97
6914710581,4,0.97
6137257339,4.02,0.83
8701032421,4.02,0.8
4329911079,4.02,0.77
3863745355,4.02,0.8
3963620197,4.02,0.97
9709640314,4.02,0.97
3369925072,4.02,0.97
8667534666,4.02,0.97
12378508014,4.0356,0.83
9513903384,4.04,0.83
5489207006,4.04,0.83
9917916796,4.04,0.97
6900620920,4.04,0.97
9480678073,4.04,0.8
5477809421,4.04,0.77
9060241382,4.04,0.97
7177696763,4.06,0.97
10008004183,4.06,0.97
11540616946,4.08,0.97
9633321480,4.08,0.97
3407992311,4.08,0.97
13288073854,4.1,0.77
5355837503,4.1,0.97
6913535960,4.1063,0.97
5893119747,4.12,0.77
11618284403,4.12,0.83
4779773181,4.14,0.97
10283826203,4.14,0.97
10244479353,4.14,0.97
10595581344,4.14,0.97
8286421427,4.14,0.97
5391431291,4.1519,0.97
6787309364,4.16,0.8
4675931801,4.16,0.97
6947112934,4.18,0.97
12355531285,4.22,0.97
12379836133,4.24,0.77
12262452854,4.24,0.97
8562619627,4.26,0.97
9571377943,4.28,0.97
8758952624,4.3,0.77
8657921837,4.3,0.83
7518773518,4.32,0.97
8751538577,4.4,0.97
6076608135,4.4,0.97
8171831850,4.444,0.83
3339962845,4.64,0.97
